event_id,timestamp,source_ip,destination_ip,event_type,protocol,username,source_country,destination_country,device_name,os,event_status,severity,failed_login_attempts,malware_detected,vulnerability_id,cvss_score,asset_name,department,technique_id,technique_name,tactic,threat_confidence,risk_level,year,month,day,hour,day_of_week,is_weekend,severity_score,malware_flag,status_flag,login_risk
EVT009157,2025-08-06 19:50:00,194.94.108.173,10.0.0.202,Port Scan,HTTPS,root,India,India,Device-142,Linux,Blocked,Low,11,Yes,CVE-2024-2201,5.9,WebServer,IT,T1046,Network Service Discovery,Discovery,47,Medium,2025,8,6,19,Wednesday,False,1,1,1,High
EVT009158,2025-08-04 18:40:00,207.103.234.132,10.0.5.99,Phishing Email,HTTP,admin,India,India,Device-61,Windows 11,Blocked,Medium,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1566,Phishing,Initial Access,36,Medium,2025,8,4,18,Monday,False,2,0,1,Low
EVT009159,2025-08-05 02:55:00,6.53.111.71,10.0.2.37,Malware Detection,SSH,alice,India,India,Device-145,Linux,Blocked,Medium,0,No,CVE-2024-1045,9.5,WebServer,IT,T1059,Command and Scripting Interpreter,Execution,37,Medium,2025,8,5,2,Tuesday,False,2,0,1,Low
EVT009160,2025-08-03 12:15:00,28.184.217.130,10.0.10.70,SQL Injection Attempt,SMB,david,India,India,Device-33,Windows 11,Blocked,Critical,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1190,Exploit Public-Facing Application,Initial Access,66,High,2025,8,3,12,Sunday,True,4,0,1,Low
EVT009161,2025-08-06 16:20:00,212.140.240.109,10.0.7.131,File Access,SSH,root,India,India,Device-153,Linux,Blocked,High,0,No,CVE-2023-1234,5.4,Database-01,IT,T1083,File and Directory Discovery,Discovery,56,High,2025,8,6,16,Wednesday,False,3,0,1,Low
EVT009162,2025-08-04 23:40:00,54.62.68.159,10.0.5.4,Brute Force,HTTP,admin,India,India,Device-113,Linux,Blocked,High,0,No,CVE-2023-1234,5.4,WebServer,IT,T1110,Brute Force,Credential Access,56,High,2025,8,4,23,Monday,False,3,0,1,Low
EVT009163,2025-08-05 19:20:00,80.163.192.194,10.0.3.132,Malware Detection,SMB,alex,India,India,Device-85,Linux,Success,High,0,No,CVE-2024-2201,5.9,WebServer,IT,T1059,Command and Scripting Interpreter,Execution,56,High,2025,8,5,19,Tuesday,False,3,0,0,Low
EVT009164,2025-08-03 07:15:00,58.224.150.109,10.0.8.21,Privilege Escalation,HTTPS,root,India,India,Device-104,,Blocked,Low,0,No,CVE-2024-2201,5.9,Firewall,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,22,Low,2025,8,3,7,Sunday,True,1,0,1,Low
EVT009165,2025-08-07 00:00:00,156.1.20.254,10.0.6.209,Port Scan,TCP,root,India,India,Device-52,Windows 11,Success,Low,0,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1046,Network Service Discovery,Discovery,24,Low,2025,8,7,0,Thursday,False,1,0,0,Low
EVT009166,2025-08-06 03:00:00,198.72.223.164,10.0.10.166,Login Success,HTTPS,john,India,India,Device-20,Linux,Failed,High,0,No,CVE-2023-1234,5.4,Database-01,IT,T1078,Valid Accounts,Defense Evasion,59,High,2025,8,6,3,Wednesday,False,3,0,0,Low
EVT009167,2025-08-06 08:05:00,93.1.199.149,10.0.3.166,USB Device Connected,SMB,david,India,India,Device-5,Windows 11,Failed,Medium,0,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1200,Hardware Additions,Initial Access,39,Medium,2025,8,6,8,Wednesday,False,2,0,0,Low
EVT009168,2025-08-02 01:45:00,23.108.20.5,10.0.5.246,SQL Injection Attempt,HTTPS,admin,India,India,Device-152,Windows 11,Blocked,Critical,0,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1190,Exploit Public-Facing Application,Initial Access,78,Critical,2025,8,2,1,Saturday,True,4,0,1,Low
EVT009169,2025-08-02 16:35:00,16.160.74.17,10.0.3.51,Privilege Escalation,SSH,alice,India,India,Device-2,Windows 11,Failed,High,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1068,Exploitation for Privilege Escalation,Privilege Escalation,56,High,2025,8,2,16,Saturday,True,3,0,0,Low
EVT009170,2025-08-02 18:50:00,77.189.156.85,10.0.0.59,Privilege Escalation,SSH,david,India,India,Device-161,Linux,Blocked,Low,8,No,CVE-2024-2201,5.9,WebServer,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,32,Medium,2025,8,2,18,Saturday,True,1,0,1,High
EVT009171,2025-08-02 16:35:00,156.119.162.65,10.0.8.46,Failed Login,SMB,alice,India,India,Device-160,Windows 11,Success,Critical,0,No,CVE-2024-2201,5.9,Finance-PC-02,Finance,T1078,Valid Accounts,Defense Evasion,73,High,2025,8,2,16,Saturday,True,4,0,0,Low
EVT009172,2025-08-06 08:15:00,202.135.31.121,10.0.5.232,Privilege Escalation,TCP,admin,India,India,Device-156,Linux,Failed,High,0,No,CVE-2023-1234,5.4,WebServer,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,57,High,2025,8,6,8,Wednesday,False,3,0,0,Low
EVT009173,2025-08-01 04:45:00,77.102.182.167,10.0.2.211,USB Device Connected,TCP,alex,India,India,Device-114,Linux,Detected,High,0,No,CVE-2024-1045,9.5,WebServer,IT,T1200,Hardware Additions,Initial Access,48,Medium,2025,8,1,4,Friday,False,3,0,1,Low
EVT009174,2025-08-01 11:20:00,15.43.27.227,10.0.6.39,Brute Force,TCP,alex,India,India,Device-78,,Blocked,Low,0,No,CVE-2024-1045,9.5,Firewall,IT,T1110,Brute Force,Credential Access,18,Low,2025,8,1,11,Friday,False,1,0,1,Low
EVT009175,2025-08-02 17:05:00,83.55.67.53,10.0.4.233,Port Scan,HTTP,admin,India,India,Device-16,Windows 11,Failed,High,0,Yes,CVE-2023-1234,5.4,HR-PC-01,HR,T1046,Network Service Discovery,Discovery,63,High,2025,8,2,17,Saturday,True,3,1,0,Low
EVT009176,2025-08-02 05:55:00,69.28.180.138,10.0.2.68,Phishing Email,HTTPS,john,India,India,Device-62,,Success,Low,11,No,CVE-2024-2201,5.9,Firewall,IT,T1566,Phishing,Initial Access,38,Medium,2025,8,2,5,Saturday,True,1,0,0,High
EVT009177,2025-08-02 10:45:00,202.145.18.202,10.0.1.253,Failed Login,TCP,alice,India,India,Device-72,,Success,Critical,11,No,CVE-2023-1234,5.4,Firewall,IT,T1078,Valid Accounts,Defense Evasion,81,Critical,2025,8,2,10,Saturday,True,4,0,0,High
EVT009178,2025-08-05 23:40:00,192.207.195.107,10.0.2.142,Privilege Escalation,HTTP,david,India,India,Device-108,Linux,Blocked,Low,1,No,CVE-2024-1045,9.5,Database-01,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,22,Low,2025,8,5,23,Tuesday,False,1,0,1,Medium
EVT009179,2025-08-04 12:25:00,120.246.221.232,10.0.10.185,Malware Detection,SMB,david,India,India,Device-71,Windows 11,Detected,High,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1059,Command and Scripting Interpreter,Execution,50,Medium,2025,8,4,12,Monday,False,3,0,1,Low
EVT009180,2025-08-01 00:50:00,39.227.33.221,10.0.3.101,File Access,HTTP,alex,India,India,Device-12,Windows 11,Detected,Medium,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1083,File and Directory Discovery,Discovery,41,Medium,2025,8,1,0,Friday,False,2,0,1,Low
EVT009181,2025-08-03 16:20:00,213.27.69.50,10.0.0.124,Privilege Escalation,SSH,admin,India,India,Device-16,Linux,Success,Critical,2,No,CVE-2024-1045,9.5,Database-01,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,80,Critical,2025,8,3,16,Sunday,True,4,0,0,Medium
EVT009182,2025-08-03 13:10:00,102.48.24.127,10.0.0.101,Brute Force,SSH,root,India,India,Device-84,Windows 11,Success,Medium,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1110,Brute Force,Credential Access,33,Medium,2025,8,3,13,Sunday,True,2,0,0,Low
EVT009183,2025-08-01 17:05:00,212.92.138.190,10.0.4.236,SQL Injection Attempt,HTTP,alice,India,India,Device-39,Linux,Detected,Medium,0,No,CVE-2024-1045,9.5,WebServer,IT,T1190,Exploit Public-Facing Application,Initial Access,41,Medium,2025,8,1,17,Friday,False,2,0,1,Low
EVT009184,2025-08-05 05:25:00,8.27.195.152,10.0.0.70,Failed Login,TCP,john,India,India,Device-13,,Failed,Medium,0,No,CVE-2024-2201,5.9,Firewall,IT,T1078,Valid Accounts,Defense Evasion,36,Medium,2025,8,5,5,Tuesday,False,2,0,0,Low
EVT009185,2025-08-05 09:15:00,189.198.43.119,10.0.0.253,Failed Login,SMB,root,India,India,Device-112,,Success,Low,9,No,CVE-2024-2201,5.9,Firewall,IT,T1078,Valid Accounts,Defense Evasion,38,Medium,2025,8,5,9,Tuesday,False,1,0,0,High
EVT009186,2025-08-05 12:05:00,91.38.52.112,10.0.10.51,Brute Force,TCP,root,India,India,Device-15,Linux,Failed,Low,0,No,CVE-2024-1045,9.5,WebServer,IT,T1110,Brute Force,Credential Access,21,Low,2025,8,5,12,Tuesday,False,1,0,0,Low
EVT009187,2025-08-05 13:15:00,137.216.234.213,10.0.4.84,Privilege Escalation,HTTPS,david,India,India,Device-129,Windows 11,Failed,Low,0,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1068,Exploitation for Privilege Escalation,Privilege Escalation,12,Low,2025,8,5,13,Tuesday,False,1,0,0,Low
EVT009188,2025-08-01 00:00:00,127.199.90.177,10.0.6.122,Login Success,HTTPS,alex,India,India,Device-54,Linux,Success,High,16,No,CVE-2024-1045,9.5,WebServer,IT,T1078,Valid Accounts,Defense Evasion,65,High,2025,8,1,0,Friday,False,3,0,0,High
EVT009189,2025-08-06 23:05:00,118.42.27.27,10.0.3.41,Privilege Escalation,SSH,alex,India,India,Device-33,Linux,Success,High,0,Yes,CVE-2024-2201,5.9,WebServer,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,63,High,2025,8,6,23,Wednesday,False,3,1,0,Low
EVT009190,2025-08-06 02:05:00,44.138.75.45,10.0.10.98,Privilege Escalation,TCP,david,India,India,Device-125,Windows 11,Detected,Low,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1068,Exploitation for Privilege Escalation,Privilege Escalation,14,Low,2025,8,6,2,Wednesday,False,1,0,1,Low
EVT009191,2025-08-06 15:35:00,78.116.107.19,10.0.7.221,Brute Force,SMB,alice,India,India,Device-192,Linux,Blocked,Medium,0,No,CVE-2024-1045,9.5,WebServer,IT,T1110,Brute Force,Credential Access,31,Medium,2025,8,6,15,Wednesday,False,2,0,1,Low
EVT009192,2025-08-01 02:20:00,106.212.170.51,10.0.0.24,Failed Login,HTTP,admin,India,India,Device-96,Windows 11,Failed,High,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,60,High,2025,8,1,2,Friday,False,3,0,0,Low
EVT009193,2025-08-06 20:00:00,16.77.233.107,10.0.5.232,Port Scan,SSH,john,India,India,Device-26,,Success,Critical,0,Yes,CVE-2024-1045,9.5,Firewall,IT,T1046,Network Service Discovery,Discovery,87,Critical,2025,8,6,20,Wednesday,False,4,1,0,Low
EVT009194,2025-08-06 01:25:00,72.186.2.55,10.0.1.12,Privilege Escalation,HTTP,david,India,India,Device-1,Linux,Failed,Medium,0,No,CVE-2024-2201,5.9,Database-01,IT,T1068,Exploitation for Privilege Escalation,Privilege Escalation,35,Medium,2025,8,6,1,Wednesday,False,2,0,0,Low
EVT009195,2025-08-06 05:30:00,115.235.113.136,10.0.7.58,Phishing Email,TCP,admin,India,India,Device-10,Windows 11,Success,Critical,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1566,Phishing,Initial Access,68,High,2025,8,6,5,Wednesday,False,4,0,0,Low
EVT009196,2025-08-01 13:55:00,188.187.178.108,10.0.0.188,Privilege Escalation,HTTPS,david,India,India,Device-64,Windows 11,Detected,High,17,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1068,Exploitation for Privilege Escalation,Privilege Escalation,65,High,2025,8,1,13,Friday,False,3,0,1,High
EVT009197,2025-08-05 14:45:00,108.122.194.213,10.0.5.185,Port Scan,HTTP,root,India,India,Device-138,Windows 11,Failed,Medium,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1046,Network Service Discovery,Discovery,41,Medium,2025,8,5,14,Tuesday,False,2,0,0,Low
EVT009198,2025-08-06 23:55:00,185.201.69.26,10.0.6.234,File Access,TCP,root,India,India,Device-69,Linux,Success,High,0,No,CVE-2024-2201,5.9,WebServer,IT,T1083,File and Directory Discovery,Discovery,52,Medium,2025,8,6,23,Wednesday,False,3,0,0,Low
EVT009199,2025-08-05 05:45:00,61.255.109.163,10.0.6.57,Port Scan,SSH,david,India,India,Device-25,Windows 11,Failed,Low,16,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1046,Network Service Discovery,Discovery,27,Low,2025,8,5,5,Tuesday,False,1,0,0,High
EVT009200,2025-08-04 13:35:00,98.62.56.201,10.0.10.49,Login Success,HTTP,alex,India,India,Device-118,Linux,Blocked,Medium,0,No,CVE-2024-1045,9.5,WebServer,IT,T1078,Valid Accounts,Defense Evasion,35,Medium,2025,8,4,13,Monday,False,2,0,1,Low
EVT009201,2025-08-06 21:50:00,185.79.203.201,10.0.7.246,Failed Login,HTTP,alex,India,India,Device-107,,Blocked,Medium,0,No,CVE-2024-2201,5.9,Firewall,IT,T1078,Valid Accounts,Defense Evasion,35,Medium,2025,8,6,21,Wednesday,False,2,0,1,Low
EVT009202,2025-08-03 18:25:00,68.39.205.223,10.0.6.90,SQL Injection Attempt,SSH,alice,India,India,Device-128,,Failed,High,0,Yes,CVE-2023-1234,5.4,Firewall,IT,T1190,Exploit Public-Facing Application,Initial Access,66,High,2025,8,3,18,Sunday,True,3,1,0,Low
EVT009203,2025-08-04 17:50:00,119.58.63.237,10.0.4.215,Login Success,HTTPS,david,India,India,Device-3,Linux,Detected,High,0,No,CVE-2024-2201,5.9,Database-01,IT,T1078,Valid Accounts,Defense Evasion,52,Medium,2025,8,4,17,Monday,False,3,0,1,Low
EVT009204,2025-08-03 23:25:00,174.243.214.138,10.0.3.194,USB Device Connected,TCP,admin,India,India,Device-58,Linux,Success,Low,0,No,CVE-2024-1045,9.5,Database-01,IT,T1200,Hardware Additions,Initial Access,23,Low,2025,8,3,23,Sunday,True,1,0,0,Low
EVT009205,2025-08-06 19:55:00,61.184.190.146,10.0.3.198,USB Device Connected,HTTPS,admin,India,India,Device-79,Windows 11,Blocked,Medium,0,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1200,Hardware Additions,Initial Access,38,Medium,2025,8,6,19,Wednesday,False,2,0,1,Low
EVT009206,2025-08-01 11:20:00,78.147.89.24,10.0.0.100,Privilege Escalation,SMB,admin,India,India,Device-118,Windows 11,Success,High,11,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1068,Exploitation for Privilege Escalation,Privilege Escalation,75,High,2025,8,1,11,Friday,False,3,0,0,High
EVT009207,2025-08-04 03:10:00,98.208.207.152,10.0.4.87,Brute Force,SMB,root,India,India,Device-176,,Blocked,Critical,0,No,CVE-2023-1234,5.4,Firewall,IT,T1110,Brute Force,Credential Access,70,High,2025,8,4,3,Monday,False,4,0,1,Low
EVT009208,2025-08-05 07:00:00,106.212.170.51,10.0.7.198,File Access,HTTPS,john,India,India,Device-76,Windows 11,Success,Low,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1083,File and Directory Discovery,Discovery,20,Low,2025,8,5,7,Tuesday,False,1,0,0,Low
EVT009209,2025-08-05 22:45:00,182.92.44.243,10.0.10.30,File Access,HTTP,root,India,India,Device-95,Windows 11,Failed,Critical,11,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1083,File and Directory Discovery,Discovery,85,Critical,2025,8,5,22,Tuesday,False,4,0,0,High
EVT009210,2025-08-04 15:25:00,113.200.160.63,10.0.0.124,SQL Injection Attempt,TCP,alice,India,India,Device-21,Linux,Success,Medium,0,No,CVE-2024-1045,9.5,Database-01,IT,T1190,Exploit Public-Facing Application,Initial Access,39,Medium,2025,8,4,15,Monday,False,2,0,0,Low
EVT009211,2025-08-06 16:20:00,139.209.157.116,10.0.10.235,Privilege Escalation,HTTPS,alice,India,India,Device-126,Windows 11,Success,Critical,12,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1068,Exploitation for Privilege Escalation,Privilege Escalation,90,Critical,2025,8,6,16,Wednesday,False,4,0,0,High
EVT009212,2025-08-06 21:15:00,131.235.94.69,10.0.8.33,USB Device Connected,SSH,admin,India,India,Device-11,Windows 11,Detected,Low,14,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1200,Hardware Additions,Initial Access,31,Medium,2025,8,6,21,Wednesday,False,1,0,1,High
EVT009213,2025-08-01 09:35:00,212.140.240.109,10.0.4.49,Login Success,SSH,john,India,India,Device-155,Linux,Detected,Medium,0,No,CVE-2024-1045,9.5,Database-01,IT,T1078,Valid Accounts,Defense Evasion,42,Medium,2025,8,1,9,Friday,False,2,0,1,Low
EVT009214,2025-08-03 12:20:00,77.92.37.29,10.0.7.138,USB Device Connected,SSH,david,India,India,Device-36,Windows 11,Failed,Low,0,No,CVE-2024-2201,5.9,HR-PC-01,HR,T1200,Hardware Additions,Initial Access,23,Low,2025,8,3,12,Sunday,True,1,0,0,Low
EVT009215,2025-08-01 03:30:00,69.240.74.181,10.0.0.117,USB Device Connected,HTTPS,david,India,India,Device-61,Linux,Failed,High,0,No,CVE-2023-1234,5.4,Database-01,IT,T1200,Hardware Additions,Initial Access,59,High,2025,8,1,3,Friday,False,3,0,0,Low
EVT009216,2025-08-03 01:20:00,197.16.78.185,10.0.5.105,Failed Login,SMB,david,India,India,Device-83,Linux,Failed,High,0,No,CVE-2024-1045,9.5,WebServer,IT,T1078,Valid Accounts,Defense Evasion,50,Medium,2025,8,3,1,Sunday,True,3,0,0,Low
EVT009217,2025-08-04 08:30:00,10.151.253.101,10.0.4.83,Login Success,SMB,alice,India,India,Device-2,Linux,Blocked,High,2,No,CVE-2023-1234,5.4,WebServer,IT,T1078,Valid Accounts,Defense Evasion,60,High,2025,8,4,8,Monday,False,3,0,1,Medium
EVT009218,2025-08-06 16:35:00,170.5.174.102,10.0.4.62,Phishing Email,TCP,david,India,India,Device-134,,Success,Medium,16,No,CVE-2023-1234,5.4,Firewall,IT,T1566,Phishing,Initial Access,46,Medium,2025,8,6,16,Wednesday,False,2,0,0,High
EVT009219,2025-08-06 06:55:00,111.135.170.193,10.0.6.125,Failed Login,TCP,john,India,India,Device-134,Windows 11,Detected,Critical,0,No,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1078,Valid Accounts,Defense Evasion,67,High,2025,8,6,6,Wednesday,False,4,0,1,Low
EVT009220,2025-08-01 19:05:00,3.28.75.105,10.0.10.171,Login Success,HTTP,david,India,India,Device-140,Linux,Detected,High,0,No,CVE-2024-2201,5.9,WebServer,IT,T1078,Valid Accounts,Defense Evasion,60,High,2025,8,1,19,Friday,False,3,0,1,Low
EVT009221,2025-08-01 13:55:00,117.56.33.110,10.0.7.72,Malware Detection,SSH,david,India,India,Device-116,Linux,Detected,Critical,0,No,CVE-2023-1234,5.4,WebServer,IT,T1059,Command and Scripting Interpreter,Execution,67,High,2025,8,1,13,Friday,False,4,0,1,Low
EVT009222,2025-08-04 16:20:00,68.124.253.58,10.0.9.254,File Access,HTTP,david,India,India,Device-79,,Detected,Low,0,No,CVE-2024-2201,5.9,Firewall,IT,T1083,File and Directory Discovery,Discovery,23,Low,2025,8,4,16,Monday,False,1,0,1,Low
EVT009223,2025-08-04 07:45:00,190.48.21.134,10.0.7.28,Port Scan,HTTPS,john,India,India,Device-104,Windows 11,Detected,Low,13,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1046,Network Service Discovery,Discovery,32,Medium,2025,8,4,7,Monday,False,1,0,1,High
EVT009224,2025-08-02 15:55:00,218.119.24.2,10.0.3.166,SQL Injection Attempt,HTTPS,john,India,India,Device-92,Windows 11,Detected,High,0,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1190,Exploit Public-Facing Application,Initial Access,51,Medium,2025,8,2,15,Saturday,True,3,0,1,Low
EVT009225,2025-08-06 14:55:00,9.66.78.150,10.0.5.103,USB Device Connected,HTTPS,alice,India,India,Device-23,Linux,Detected,Critical,0,No,CVE-2024-2201,5.9,Database-01,IT,T1200,Hardware Additions,Initial Access,66,High,2025,8,6,14,Wednesday,False,4,0,1,Low
EVT009226,2025-08-06 19:05:00,70.29.245.71,10.0.10.228,USB Device Connected,HTTPS,david,India,India,Device-34,Windows 11,Blocked,High,0,Yes,CVE-2023-1234,5.4,Finance-PC-02,Finance,T1200,Hardware Additions,Initial Access,66,High,2025,8,6,19,Wednesday,False,3,1,1,Low
EVT009227,2025-08-03 12:20:00,58.163.179.45,10.0.6.238,Login Success,HTTP,root,India,India,Device-68,Windows 11,Detected,High,0,No,CVE-2023-1234,5.4,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,57,High,2025,8,3,12,Sunday,True,3,0,1,Low
EVT009228,2025-08-06 13:30:00,78.64.120.224,10.0.7.197,Port Scan,SSH,john,India,India,Device-54,Linux,Failed,Medium,13,No,CVE-2024-2201,5.9,Database-01,IT,T1046,Network Service Discovery,Discovery,51,Medium,2025,8,6,13,Wednesday,False,2,0,0,High
EVT009229,2025-08-03 09:35:00,20.211.230.77,10.0.1.237,USB Device Connected,SSH,root,India,India,Device-194,Linux,Failed,Medium,0,No,CVE-2024-2201,5.9,Database-01,IT,T1200,Hardware Additions,Initial Access,40,Medium,2025,8,3,9,Sunday,True,2,0,0,Low
EVT009230,2025-08-05 14:30:00,162.217.87.120,10.0.1.184,Login Success,HTTPS,david,India,India,Device-174,Windows 11,Success,Low,0,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1078,Valid Accounts,Defense Evasion,16,Low,2025,8,5,14,Tuesday,False,1,0,0,Low
EVT009231,2025-08-03 23:20:00,182.165.68.134,10.0.5.146,Malware Detection,HTTP,david,India,India,Device-196,Windows 11,Detected,Critical,0,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1059,Command and Scripting Interpreter,Execution,73,High,2025,8,3,23,Sunday,True,4,0,1,Low
EVT009232,2025-08-01 18:20:00,198.162.129.143,10.0.9.82,Login Success,HTTP,alice,India,India,Device-121,Linux,Blocked,Low,0,No,CVE-2023-1234,5.4,WebServer,IT,T1078,Valid Accounts,Defense Evasion,15,Low,2025,8,1,18,Friday,False,1,0,1,Low
EVT009233,2025-08-06 19:10:00,143.51.127.58,10.0.6.21,Malware Detection,HTTP,john,India,India,Device-67,Linux,Success,High,0,No,CVE-2023-1234,5.4,WebServer,IT,T1059,Command and Scripting Interpreter,Execution,55,Medium,2025,8,6,19,Wednesday,False,3,0,0,Low
EVT009234,2025-08-03 20:05:00,18.251.9.114,10.0.5.239,Failed Login,HTTPS,david,India,India,Device-131,Windows 11,Detected,High,0,No,CVE-2024-1045,9.5,HR-PC-01,HR,T1078,Valid Accounts,Defense Evasion,49,Medium,2025,8,3,20,Sunday,True,3,0,1,Low
EVT009235,2025-08-05 14:10:00,170.130.170.125,10.0.1.117,Brute Force,HTTPS,john,India,India,Device-119,,Success,High,0,No,CVE-2024-1045,9.5,Firewall,IT,T1110,Brute Force,Credential Access,54,Medium,2025,8,5,14,Tuesday,False,3,0,0,Low
EVT009236,2025-08-03 07:00:00,134.78.59.58,10.0.7.142,File Access,HTTPS,alice,India,India,Device-29,Linux,Success,Critical,12,No,CVE-2024-2201,5.9,WebServer,IT,T1083,File and Directory Discovery,Discovery,88,Critical,2025,8,3,7,Sunday,True,4,0,0,High
EVT009237,2025-08-01 02:45:00,151.80.62.253,10.0.5.238,Privilege Escalation,HTTPS,admin,India,India,Device-58,Windows 11,Blocked,High,0,Yes,CVE-2023-1234,5.4,HR-PC-01,HR,T1068,Exploitation for Privilege Escalation,Privilege Escalation,65,High,2025,8,1,2,Friday,False,3,1,1,Low
EVT009238,2025-08-01 15:00:00,55.182.191.214,10.0.2.175,Malware Detection,SSH,david,India,India,Device-93,Windows 11,Detected,Medium,0,Yes,CVE-2024-2201,5.9,HR-PC-01,HR,T1059,Command and Scripting Interpreter,Execution,45,Medium,2025,8,1,15,Friday,False,2,1,1,Low
EVT009239,2025-08-04 02:25:00,55.230.194.65,10.0.9.58,Brute Force,HTTP,john,India,India,Device-160,Linux,Blocked,Critical,5,No,CVE-2023-1234,5.4,WebServer,IT,T1110,Brute Force,Credential Access,82,Critical,2025,8,4,2,Monday,False,4,0,1,High
EVT009240,2025-08-05 07:25:00,174.127.198.155,10.0.7.237,Brute Force,HTTPS,john,India,India,Device-160,Windows 11,Success,Critical,0,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1110,Brute Force,Credential Access,72,High,2025,8,5,7,Tuesday,False,4,0,0,Low
EVT009241,2025-08-03 02:10:00,115.235.113.136,10.0.9.47,Login Success,TCP,root,India,India,Device-170,Windows 11,Blocked,Low,8,No,CVE-2024-1045,9.5,Finance-PC-02,Finance,T1078,Valid Accounts,Defense Evasion,27,Low,2025,8,3,2,Sunday,True,1,0,1,High
